COD_CHAVE;DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;NR_TURNO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;SG_UF;SG_UE;NM_UE;CD_CARGO;DS_CARGO;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NR_FEDERACAO;NM_FEDERACAO;SG_FEDERACAO;DS_COMPOSICAO_FEDERACAO;SQ_COLIGACAO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;CD_SITUACAO_LEGENDA;DS_SITUACAO
200016846741203;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AL;AL;ALAGOAS;3;GOVERNADOR;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;-1;#NULO#;#NULO#;#NULO#;20001684674;ALAGOAS DAQUI PRA MELHOR;MDB / PT/PC DO B/PV / PDT / PSC / PODE / SOLIDARIEDADE;D;DEFERIDO
1300016822831304;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MG;MG;MINAS GERAIS;4;VICE-GOVERNADOR;COLIGAÇÃO;13;PT;PARTIDO DOS TRABALHADORES;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;1,30002E+11;JUNTOS PELO POVO DE MINAS GERAIS ;PT/PC DO B/PV / PSD / PSB;D;DEFERIDO
300016850631409;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AP;AP;AMAPÁ;9;1º SUPLENTE;COLIGAÇÃO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;30001685063;DESTRAVA AMAPA;PROS / PSD / PTB / PSC / AGIR;D;DEFERIDO
1900016813233306;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RJ;RJ;RIO DE JANEIRO;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;-1;#NULO#;#NULO#;#NULO#;1,90002E+11;#NULO#;PMN;D;DEFERIDO
2600016831081107;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;-1;#NULO#;#NULO#;#NULO#;2,60002E+11;#NULO#;PP;D;DEFERIDO
1900016811257706;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RJ;RJ;RIO DE JANEIRO;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;1,90002E+11;#NULO#;SOLIDARIEDADE;D;DEFERIDO
1500016816885503;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PB;PB;PARAÍBA;3;GOVERNADOR;COLIGAÇÃO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;-1;#NULO#;#NULO#;#NULO#;1,50002E+11;JUNTOS PELA PARAÍBA;PSB / AGIR / PP / AVANTE / PMN / PSD / SOLIDARIEDADE / PODE / REPUBLICANOS / PATRIOTA;D;DEFERIDO
800016854232810;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;ES;ES;ESPÍRITO SANTO;10;2º SUPLENTE;PARTIDO ISOLADO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;80001685423;#NULO#;PRTB;D;DEFERIDO
1900016810501806;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RJ;RJ;RIO DE JANEIRO;6;DEPUTADO FEDERAL;FEDERAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;1,90002E+11;#NULO#;PSOL/REDE;D;DEFERIDO
900016822774506;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;GO;GO;GOIÁS;6;DEPUTADO FEDERAL;FEDERAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;90001682277;#NULO#;PSDB/CIDADANIA;D;DEFERIDO
1100016808003005;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MT;MT;MATO GROSSO;5;SENADOR;PARTIDO ISOLADO;30;NOVO;PARTIDO NOVO;-1;#NULO#;#NULO#;#NULO#;1,10002E+11;#NULO#;NOVO;D;DEFERIDO
1600016852242903;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PR;PR;PARANÁ;3;GOVERNADOR;PARTIDO ISOLADO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;-1;#NULO#;#NULO#;#NULO#;1,60002E+11;#NULO#;PCO;D;DEFERIDO
1500016830496504;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PB;PB;PARAÍBA;4;VICE-GOVERNADOR;COLIGAÇÃO;65;PC DO B;PARTIDO COMUNISTA DO BRASIL;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;1,50002E+11;A PARAIBA TEM PRESSA DE SER FELIZ;MDB / PT/PC DO B/PV;D;DEFERIDO
300016832362207;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AP;AP;AMAPÁ;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;22;PL;PARTIDO LIBERAL;-1;#NULO#;#NULO#;#NULO#;30001683236;#NULO#;PL;D;DEFERIDO
900016833942206;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;GO;GO;GOIÁS;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;22;PL;PARTIDO LIBERAL;-1;#NULO#;#NULO#;#NULO#;90001683394;#NULO#;PL;D;DEFERIDO
900016834412207;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;GO;GO;GOIÁS;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;22;PL;PARTIDO LIBERAL;-1;#NULO#;#NULO#;#NULO#;90001683441;#NULO#;PL;D;DEFERIDO
400016821783303;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AM;AM;AMAZONAS;3;GOVERNADOR;COLIGAÇÃO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;-1;#NULO#;#NULO#;#NULO#;40001682178;AQUI É TRABALHO;REPUBLICANOS / PP / PTB / PSC / PL / PRTB / PMN / UNIÃO / PATRIOTA / AVANTE;D;DEFERIDO
700016815691604;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;DF;DF;DISTRITO FEDERAL;4;VICE-GOVERNADOR;PARTIDO ISOLADO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;-1;#NULO#;#NULO#;#NULO#;70001681569;#NULO#;PSTU;D;DEFERIDO
2600016837871306;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;6;DEPUTADO FEDERAL;FEDERAÇÃO;13;PT;PARTIDO DOS TRABALHADORES;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;2,60002E+11;#NULO#;PT/PC DO B/PV;D;DEFERIDO
2700016832721405;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;TO;TO;TOCANTINS;5;SENADOR;COLIGAÇÃO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;2,70002E+11;UNIÃO PELO TOCANTINS;PTB / PSC / PDT / UNIÃO / PSDB/CIDADANIA / REPUBLICANOS / SOLIDARIEDADE;DR;DEFERIDO COM RECURSO
2500016816144403;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;3;GOVERNADOR;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;2,50002E+11;São Paulo pra Frente;PSDB/CIDADANIA / AVANTE / MDB / PATRIOTA / UNIÃO / PODE / PP / SOLIDARIEDADE;D;DEFERIDO
1500016852632905;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PB;PB;PARAÍBA;5;SENADOR;PARTIDO ISOLADO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;-1;#NULO#;#NULO#;#NULO#;1,50002E+11;#NULO#;PCO;D;DEFERIDO
600016816464003;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;CE;CE;CEARÁ;3;GOVERNADOR;COLIGAÇÃO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;60001681646;DO POVO, PELO POVO E PARA O POVO;PMN / PATRIOTA / AGIR / PMB / PDT / PSD / PSB / PSC / DC;D;DEFERIDO
1900016831644409;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RJ;RJ;RIO DE JANEIRO;9;1º SUPLENTE;PARTIDO ISOLADO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;1,90002E+11;#NULO#;UNIÃO;D;DEFERIDO
800016834555110;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;ES;ES;ESPÍRITO SANTO;10;2º SUPLENTE;COLIGAÇÃO;51;PATRIOTA;PATRIOTA;-1;#NULO#;#NULO#;#NULO#;80001683455;CHEGOU A HORA DO POVO;PSC / PATRIOTA / UNIÃO / REPUBLICANOS;D;DEFERIDO
1400016841393507;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PA;PA;PARÁ;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;35;PMB;PARTIDO DA MULHER BRASILEIRA;-1;#NULO#;#NULO#;#NULO#;1,40002E+11;#NULO#;PMB;D;DEFERIDO
400016828067704;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AM;AM;AMAZONAS;4;VICE-GOVERNADOR;COLIGAÇÃO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;40001682806;NÓS, O POVO;PSB / SOLIDARIEDADE;D;DEFERIDO
2500016816141504;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;4;VICE-GOVERNADOR;COLIGAÇÃO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;2,50002E+11;São Paulo pra Frente;PSDB/CIDADANIA / AVANTE / MDB / PATRIOTA / UNIÃO / PODE / PP / SOLIDARIEDADE;D;DEFERIDO
1100016830744004;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MT;MT;MATO GROSSO;4;VICE-GOVERNADOR;COLIGAÇÃO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;1,10002E+11;Coligação Mato Grosso Avançando,  Sua Vida Melhorando;PSDB/CIDADANIA / UNIÃO / REPUBLICANOS / PL / MDB / PODE / PSB / PROS;D;DEFERIDO
100016808251806;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AC;AC;ACRE;6;DEPUTADO FEDERAL;FEDERAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;10001680825;#NULO#;PSOL/REDE;D;DEFERIDO
800016811842306;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;ES;ES;ESPÍRITO SANTO;6;DEPUTADO FEDERAL;FEDERAÇÃO;23;CIDADANIA;CIDADANIA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;80001681184;#NULO#;PSDB/CIDADANIA;D;DEFERIDO
1900016814697009;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RJ;RJ;RIO DE JANEIRO;9;1º SUPLENTE;PARTIDO ISOLADO;70;AVANTE;AVANTE;-1;#NULO#;#NULO#;#NULO#;1,90002E+11;#NULO#;AVANTE;D;DEFERIDO
600016814071403;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;CE;CE;CEARÁ;3;GOVERNADOR;COLIGAÇÃO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;60001681407;UNIÃO PELO CEARÁ;PODE / AVANTE / PL / REPUBLICANOS / PTB / PROS / UNIÃO;D;DEFERIDO
1300016817831107;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MG;MG;MINAS GERAIS;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;-1;#NULO#;#NULO#;#NULO#;1,30002E+11;#NULO#;PP;D;DEFERIDO
1600016812021107;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PR;PR;PARANÁ;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;-1;#NULO#;#NULO#;#NULO#;1,60002E+11;#NULO#;PP;D;DEFERIDO
700016833357704;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;DF;DF;DISTRITO FEDERAL;4;VICE-GOVERNADOR;COLIGAÇÃO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;70001683335;UNIDOS PELO DF;AVANTE / PROS / AGIR / PP / SOLIDARIEDADE / MDB / PL;D;DEFERIDO
700016856027710;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;DF;DF;DISTRITO FEDERAL;10;2º SUPLENTE;COLIGAÇÃO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;70001685602;PARA CUIDAR DAS PESSOAS;SOLIDARIEDADE;IR;INDEFERIDO COM RECURSO
2500016816185510;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;10;2º SUPLENTE;COLIGAÇÃO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;-1;#NULO#;#NULO#;#NULO#;2,50002E+11;São Paulo Pode Mais;PTB / PSD / PSC / PMN / PL / REPUBLICANOS;D;DEFERIDO
2000016816604404;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RN;RN;RIO GRANDE DO NORTE;4;VICE-GOVERNADOR;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;2,00002E+11;MUDA RN;SOLIDARIEDADE / PL / UNIÃO / PSD / PP / PSC;D;DEFERIDO
1800016820961806;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PI;PI;PIAUÍ;6;DEPUTADO FEDERAL;FEDERAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;1,80002E+11;#NULO#;PSOL/REDE;D;DEFERIDO
1600016816134507;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PR;PR;PARANÁ;7;DEPUTADO ESTADUAL;FEDERAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;1,60002E+11;#NULO#;PSDB/CIDADANIA;D;DEFERIDO
600016825572809;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;CE;CE;CEARÁ;9;1º SUPLENTE;COLIGAÇÃO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;60001682557;CEARA CADA VEZ MAIS FORTE;PT/PC DO B/PV / MDB / PRTB / PSOL/REDE / SOLIDARIEDADE / PP;D;DEFERIDO
1500016822611204;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PB;PB;PARAÍBA;4;VICE-GOVERNADOR;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;-1;#NULO#;#NULO#;#NULO#;1,50002E+11;CORAGEM PARA MUDAR;PDT / PSDB/CIDADANIA / UNIÃO / PMB / PSC / PTB / PROS;D;DEFERIDO
2600016837416504;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;4;VICE-GOVERNADOR;COLIGAÇÃO;65;PC DO B;PARTIDO COMUNISTA DO BRASIL;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;2,60002E+11;SERGIPE DA ESPERANÇA;PT/PC DO B/PV / MDB / PSB / SOLIDARIEDADE;D;DEFERIDO
800016833575107;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;ES;ES;ESPÍRITO SANTO;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;51;PATRIOTA;PATRIOTA;-1;#NULO#;#NULO#;#NULO#;80001683357;#NULO#;PATRIOTA;D;DEFERIDO
2200016853091904;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RO;RO;RONDÔNIA;4;VICE-GOVERNADOR;COLIGAÇÃO;19;PODE;PODEMOS;-1;#NULO#;#NULO#;#NULO#;2,20002E+11;JUNTOS PODEMOS MAIS;PODE / PMN / PSD;D;DEFERIDO
1400016815851109;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PA;PA;PARÁ;9;1º SUPLENTE;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;-1;#NULO#;#NULO#;#NULO#;1,40002E+11;#NULO#;PP;D;DEFERIDO
500016810531803;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;BA;BA;BAHIA;3;GOVERNADOR;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;50001681053;Agora é a vez DO povo;PSOL/REDE;D;DEFERIDO
600016825577705;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;CE;CE;CEARÁ;5;SENADOR;COLIGAÇÃO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;60001682557;CEARA CADA VEZ MAIS FORTE;PT/PC DO B/PV / MDB / PRTB / PSOL/REDE / SOLIDARIEDADE / PP;D;DEFERIDO
1700016808281007;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PE;PE;PERNAMBUCO;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;10;REPUBLICANOS;REPUBLICANOS;-1;#NULO#;#NULO#;#NULO#;1,70002E+11;#NULO#;REPUBLICANOS;D;DEFERIDO
2500016815921006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;10;REPUBLICANOS;REPUBLICANOS;-1;#NULO#;#NULO#;#NULO#;2,50002E+11;#NULO#;REPUBLICANOS;D;DEFERIDO
2600016825762703;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;3;GOVERNADOR;PARTIDO ISOLADO;27;DC;DEMOCRACIA CRISTÃ;-1;#NULO#;#NULO#;#NULO#;2,60002E+11;#NULO#;DC;D;DEFERIDO
2000016827061510;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RN;RN;RIO GRANDE DO NORTE;10;2º SUPLENTE;COLIGAÇÃO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;2,00002E+11;O MELHOR VAI COMEÇAR!;PDT / PT/PC DO B/PV / MDB / PROS / REPUBLICANOS;D;DEFERIDO
1800016810587010;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PI;PI;PIAUÍ;10;2º SUPLENTE;COLIGAÇÃO;70;AVANTE;AVANTE;-1;#NULO#;#NULO#;#NULO#;1,80002E+11;VAMOS MUDAR O PIAUÍ;PP / PSDB/CIDADANIA / PDT / PTB / UNIÃO / AVANTE;D;DEFERIDO
200016846741304;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AL;AL;ALAGOAS;4;VICE-GOVERNADOR;COLIGAÇÃO;13;PT;PARTIDO DOS TRABALHADORES;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;20001684674;ALAGOAS DAQUI PRA MELHOR;MDB / PT/PC DO B/PV / PDT / PSC / PODE / SOLIDARIEDADE;D;DEFERIDO
1200016826411203;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MS;MS;MATO GROSSO DO SUL;3;GOVERNADOR;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;-1;#NULO#;#NULO#;#NULO#;1,20002E+11;COLIGAÇÃO TRABALHANDO POR UM NOVO FUTURO ;PSDB/CIDADANIA / REPUBLICANOS / PP / PSB / PL / PDT;D;DEFERIDO
100016830851505;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AC;AC;ACRE;5;SENADOR;COLIGAÇÃO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;10001683085;A esperança de um Acre melhor começa agora;REPUBLICANOS / PL / PRTB / PSC / MDB;D;DEFERIDO
2500016818151404;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;4;VICE-GOVERNADOR;COLIGAÇÃO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;2,50002E+11;SÃO PAULO PODE MAIS;REPUBLICANOS / PL / PSD / PTB / PSC / PMN;D;DEFERIDO
1500016816012006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PB;PB;PARAÍBA;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;-1;#NULO#;#NULO#;#NULO#;1,50002E+11;#NULO#;PSC;D;DEFERIDO
1300016834472805;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MG;MG;MINAS GERAIS;5;SENADOR;PARTIDO ISOLADO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;1,30002E+11;#NULO#;PRTB;D;DEFERIDO
300016822765105;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AP;AP;AMAPÁ;5;SENADOR;PARTIDO ISOLADO;51;PATRIOTA;PATRIOTA;-1;#NULO#;#NULO#;#NULO#;30001682276;#NULO#;PATRIOTA;D;DEFERIDO
300016832462206;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AP;AP;AMAPÁ;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;22;PL;PARTIDO LIBERAL;-1;#NULO#;#NULO#;#NULO#;30001683246;#NULO#;PL;D;DEFERIDO
400016853119003;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AM;AM;AMAZONAS;3;GOVERNADOR;COLIGAÇÃO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;-1;#NULO#;#NULO#;#NULO#;40001685311;amazonas pode mais ;PROS / PODE;D;DEFERIDO
2000016810208010;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RN;RN;RIO GRANDE DO NORTE;10;2º SUPLENTE;PARTIDO ISOLADO;80;UP;UNIDADE POPULAR;-1;#NULO#;#NULO#;#NULO#;2,00002E+11;#NULO#;UP;D;DEFERIDO
1300016850692905;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MG;MG;MINAS GERAIS;5;SENADOR;PARTIDO ISOLADO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;-1;#NULO#;#NULO#;#NULO#;1,30002E+11;#NULO#;PCO;DR;DEFERIDO COM RECURSO
